instance_family,node_count,salesman_count,solver,runs,avg_objective,avg_time_seconds,avg_step_time_seconds,valid_runs
clustered-offset-depot,200,5,lkh-wrapper-v1,10,1291.68257,0.129319,0.129297,10
clustered-offset-depot,200,5,lkh-wrapper-v2,10,821.994562,0.062552,0.062538,10
clustered-offset-depot,200,5,lkh-wrapper-v3,10,830.311178,0.07087,0.070857,10
clustered-offset-depot,200,5,rand+nn,10,2102.740622,0.001323,0.001309,10
clustered-offset-depot,200,7,2opt+greed,10,1805.492642,0.001548,0.001537,10
clustered-offset-depot,200,7,grasp,10,1520.075462,8.604738,8.604716,10
clustered-offset-depot,200,7,lkh-wrapper,10,1619.359165,0.172045,0.172024,10
clustered-offset-depot,200,7,lkh-wrapper-v1,10,1619.359165,0.165023,0.165002,10
clustered-offset-depot,200,7,lkh-wrapper-v2,10,830.617992,0.048958,0.048887,10
clustered-offset-depot,200,7,lkh-wrapper-v3,10,871.20956,0.07555,0.075536,10
clustered-offset-depot,200,7,rand+nn,10,2583.42215,0.001224,0.001214,10
mixed-outliers,20,2,2opt+greed,10,477.82297,0.000288,0.000281,10
mixed-outliers,20,2,grasp,10,388.865088,0.00489,0.004883,10
mixed-outliers,20,2,lkh-wrapper,10,424.510239,0.000588,0.000581,10
mixed-outliers,20,2,lkh-wrapper-v1,10,424.510239,0.00065,0.000643,10
mixed-outliers,20,2,lkh-wrapper-v2,10,390.924972,0.000836,0.000828,10
mixed-outliers,20,2,lkh-wrapper-v3,10,392.636886,0.00075,0.000741,10
mixed-outliers,20,2,rand+nn,10,575.189111,0.000303,0.000295,10
mixed-outliers,20,3,2opt+greed,10,538.103045,0.000294,0.000287,10
mixed-outliers,20,3,grasp,10,405.147912,0.004954,0.004947,10
mixed-outliers,20,3,lkh-wrapper,10,461.396078,0.000422,0.000415,10
mixed-outliers,20,3,lkh-wrapper-v1,10,461.396078,0.000443,0.000436,10
mixed-outliers,20,3,lkh-wrapper-v2,10,402.887526,0.000622,0.000615,10
mixed-outliers,20,3,lkh-wrapper-v3,10,402.4609,0.00056,0.000553,10
mixed-outliers,20,3,rand+nn,10,648.163025,0.000319,0.000312,10
mixed-outliers,20,5,2opt+greed,10,716.716801,0.000278,0.000271,10
mixed-outliers,20,5,grasp,10,529.063587,0.005916,0.005908,10
mixed-outliers,20,5,lkh-wrapper,10,564.148014,0.000459,0.000452,10
mixed-outliers,20,5,lkh-wrapper-v1,10,564.148014,0.00041,0.000404,10
mixed-outliers,20,5,lkh-wrapper-v2,10,425.601135,0.000723,0.000716,10
mixed-outliers,20,5,lkh-wrapper-v3,10,432.519592,0.000691,0.000683,10
mixed-outliers,20,5,rand+nn,10,879.169422,0.000259,0.000252,10
