instance,path,node_count,salesman_count,solver,objective,time_seconds,valid,reference_solver,reference_objective,reference_time_seconds,reference_valid,objective_gap,relative_gap_percent
n200_m2_r09.txt,data\mtsp\generated\n200_m2_r09.txt,200,2,2opt+greed,1501.6074195634192,0.001429,True,ortools-gls,1164.675834,5.00025,True,336.931586,28.929216
n200_m2_r09.txt,data\mtsp\generated\n200_m2_r09.txt,200,2,grasp,1277.359338979697,2.477559,True,ortools-gls,1164.675834,5.00025,True,112.683505,9.675096
n200_m2_r09.txt,data\mtsp\generated\n200_m2_r09.txt,200,2,lkh-wrapper,1268.654079905485,0.12702,True,ortools-gls,1164.675834,5.00025,True,103.978246,8.927655
n200_m2_r10.txt,data\mtsp\generated\n200_m2_r10.txt,200,2,rand+nn,1892.4062291328855,0.001267,True,ortools-gls,1113.781786,5.000294,True,778.624443,69.908168
n200_m2_r10.txt,data\mtsp\generated\n200_m2_r10.txt,200,2,2opt+greed,1252.9742686589739,0.001376,True,ortools-gls,1113.781786,5.000294,True,139.192483,12.497285
n200_m2_r10.txt,data\mtsp\generated\n200_m2_r10.txt,200,2,grasp,1219.095840789778,1.490613,True,ortools-gls,1113.781786,5.000294,True,105.314055,9.455538
n200_m2_r10.txt,data\mtsp\generated\n200_m2_r10.txt,200,2,lkh-wrapper,1164.5521927676887,0.051595,True,ortools-gls,1113.781786,5.000294,True,50.770407,4.55838
n200_m3_r01.txt,data\mtsp\generated\n200_m3_r01.txt,200,3,rand+nn,2439.123423969816,0.00076,True,ortools-gls,1104.153108,5.000478,True,1334.970316,120.904457
n200_m3_r01.txt,data\mtsp\generated\n200_m3_r01.txt,200,3,2opt+greed,1467.214671037312,0.001083,True,ortools-gls,1104.153108,5.000478,True,363.061563,32.881451
n200_m3_r01.txt,data\mtsp\generated\n200_m3_r01.txt,200,3,grasp,1278.124656397992,3.512838,True,ortools-gls,1104.153108,5.000478,True,173.971548,15.756107
n200_m3_r01.txt,data\mtsp\generated\n200_m3_r01.txt,200,3,lkh-wrapper,1348.5461409685345,0.090086,True,ortools-gls,1104.153108,5.000478,True,244.393033,22.13398
n200_m3_r02.txt,data\mtsp\generated\n200_m3_r02.txt,200,3,rand+nn,2458.127870298383,0.001026,True,ortools-gls,1166.345448,5.000103,True,1291.782422,110.754702
n200_m3_r02.txt,data\mtsp\generated\n200_m3_r02.txt,200,3,2opt+greed,1665.2288682393605,0.004391,True,ortools-gls,1166.345448,5.000103,True,498.88342,42.773213
n200_m3_r02.txt,data\mtsp\generated\n200_m3_r02.txt,200,3,grasp,1344.4261226514288,3.562501,True,ortools-gls,1166.345448,5.000103,True,178.080675,15.268262
n200_m3_r02.txt,data\mtsp\generated\n200_m3_r02.txt,200,3,lkh-wrapper,1389.5556060747576,0.109728,True,ortools-gls,1166.345448,5.000103,True,223.210158,19.137568
n200_m3_r03.txt,data\mtsp\generated\n200_m3_r03.txt,200,3,rand+nn,2529.353103158238,0.00092,True,ortools-gls,1117.749852,5.000038,True,1411.603251,126.289728
n200_m3_r03.txt,data\mtsp\generated\n200_m3_r03.txt,200,3,2opt+greed,1434.6169529202962,0.001413,True,ortools-gls,1117.749852,5.000038,True,316.867101,28.34866
n200_m3_r03.txt,data\mtsp\generated\n200_m3_r03.txt,200,3,grasp,1304.9252290432598,3.996898,True,ortools-gls,1117.749852,5.000038,True,187.175377,16.74573
n200_m3_r03.txt,data\mtsp\generated\n200_m3_r03.txt,200,3,lkh-wrapper,1313.970858328237,0.119554,True,ortools-gls,1117.749852,5.000038,True,196.221006,17.555002
n200_m3_r04.txt,data\mtsp\generated\n200_m3_r04.txt,200,3,rand+nn,2300.448169490492,0.001131,True,ortools-gls,1100.437815,5.001371,True,1200.010354,109.048448
n200_m3_r04.txt,data\mtsp\generated\n200_m3_r04.txt,200,3,2opt+greed,1393.6894540011529,0.001529,True,ortools-gls,1100.437815,5.001371,True,293.251639,26.648633
n200_m3_r04.txt,data\mtsp\generated\n200_m3_r04.txt,200,3,grasp,1300.4303725157658,3.447424,True,ortools-gls,1100.437815,5.001371,True,199.992558,18.173908
n200_m3_r04.txt,data\mtsp\generated\n200_m3_r04.txt,200,3,lkh-wrapper,1281.662252539341,0.066406,True,ortools-gls,1100.437815,5.001371,True,181.224438,16.468394
n200_m3_r05.txt,data\mtsp\generated\n200_m3_r05.txt,200,3,rand+nn,2464.8313592838413,0.001048,True,ortools-gls,1153.99046,5.001161,True,1310.840899,113.592005
n200_m3_r05.txt,data\mtsp\generated\n200_m3_r05.txt,200,3,2opt+greed,1398.4244893191037,0.001326,True,ortools-gls,1153.99046,5.001161,True,244.434029,21.181633
n200_m3_r05.txt,data\mtsp\generated\n200_m3_r05.txt,200,3,grasp,1327.2596277375744,3.61903,True,ortools-gls,1153.99046,5.001161,True,173.269168,15.014783
n200_m3_r05.txt,data\mtsp\generated\n200_m3_r05.txt,200,3,lkh-wrapper,1262.5011929659568,0.065929,True,ortools-gls,1153.99046,5.001161,True,108.510733,9.403088
n200_m3_r06.txt,data\mtsp\generated\n200_m3_r06.txt,200,3,rand+nn,2359.933068847284,0.00125,True,ortools-gls,1156.017496,5.000744,True,1203.915573,104.14337
n200_m3_r06.txt,data\mtsp\generated\n200_m3_r06.txt,200,3,2opt+greed,1369.9918280710385,0.001521,True,ortools-gls,1156.017496,5.000744,True,213.974332,18.50961
n200_m3_r06.txt,data\mtsp\generated\n200_m3_r06.txt,200,3,grasp,1318.9020970851636,2.651094,True,ortools-gls,1156.017496,5.000744,True,162.884601,14.09015
n200_m3_r06.txt,data\mtsp\generated\n200_m3_r06.txt,200,3,lkh-wrapper,1309.9072072549038,0.055258,True,ortools-gls,1156.017496,5.000744,True,153.889711,13.312057
n200_m3_r07.txt,data\mtsp\generated\n200_m3_r07.txt,200,3,rand+nn,2340.959862432254,0.000913,True,ortools-gls,1153.99884,5.00113,True,1186.961022,102.856344
n200_m3_r07.txt,data\mtsp\generated\n200_m3_r07.txt,200,3,2opt+greed,1426.9892992801374,0.001434,True,ortools-gls,1153.99884,5.00113,True,272.990459,23.656043
n200_m3_r07.txt,data\mtsp\generated\n200_m3_r07.txt,200,3,grasp,1342.146553820368,2.81689,True,ortools-gls,1153.99884,5.00113,True,188.147714,16.303978
n200_m3_r07.txt,data\mtsp\generated\n200_m3_r07.txt,200,3,lkh-wrapper,1327.3701944897907,0.098467,True,ortools-gls,1153.99884,5.00113,True,173.371354,15.023529
n200_m3_r08.txt,data\mtsp\generated\n200_m3_r08.txt,200,3,rand+nn,2247.9299427041133,0.000929,True,ortools-gls,1142.306907,5.001709,True,1105.623036,96.788615
n200_m3_r08.txt,data\mtsp\generated\n200_m3_r08.txt,200,3,2opt+greed,1334.050608775697,0.00139,True,ortools-gls,1142.306907,5.001709,True,191.743702,16.785655
n200_m3_r08.txt,data\mtsp\generated\n200_m3_r08.txt,200,3,grasp,1328.4745999967236,2.765756,True,ortools-gls,1142.306907,5.001709,True,186.167693,16.29752
n200_m3_r08.txt,data\mtsp\generated\n200_m3_r08.txt,200,3,lkh-wrapper,1260.1033308027627,0.093844,True,ortools-gls,1142.306907,5.001709,True,117.796424,10.312152
n200_m3_r09.txt,data\mtsp\generated\n200_m3_r09.txt,200,3,rand+nn,2275.9814358678937,0.001655,True,ortools-gls,1158.367649,5.001574,True,1117.613787,96.481785
n200_m3_r09.txt,data\mtsp\generated\n200_m3_r09.txt,200,3,2opt+greed,1343.3053895036082,0.001466,True,ortools-gls,1158.367649,5.001574,True,184.937741,15.965375
n200_m3_r09.txt,data\mtsp\generated\n200_m3_r09.txt,200,3,grasp,1322.2294941575117,2.885873,True,ortools-gls,1158.367649,5.001574,True,163.861845,14.145927
n200_m3_r09.txt,data\mtsp\generated\n200_m3_r09.txt,200,3,lkh-wrapper,1299.0249492096743,0.045536,True,ortools-gls,1158.367649,5.001574,True,140.6573,12.142717
n200_m3_r10.txt,data\mtsp\generated\n200_m3_r10.txt,200,3,rand+nn,2470.165593634262,0.001446,True,ortools-gls,1176.908734,5.001316,True,1293.25686,109.885909
n200_m3_r10.txt,data\mtsp\generated\n200_m3_r10.txt,200,3,2opt+greed,1402.75852378341,0.001653,True,ortools-gls,1176.908734,5.001316,True,225.84979,19.190085
n200_m3_r10.txt,data\mtsp\generated\n200_m3_r10.txt,200,3,grasp,1334.3743399607124,2.162366,True,ortools-gls,1176.908734,5.001316,True,157.465606,13.379594
n200_m3_r10.txt,data\mtsp\generated\n200_m3_r10.txt,200,3,lkh-wrapper,1265.9852200995756,0.049745,True,ortools-gls,1176.908734,5.001316,True,89.076486,7.568683
n200_m5_r01.txt,data\mtsp\generated\n200_m5_r01.txt,200,5,rand+nn,3149.132073970125,0.000914,True,ortools-gls,1176.841448,5.001282,True,1972.290626,167.591873
n200_m5_r01.txt,data\mtsp\generated\n200_m5_r01.txt,200,5,2opt+greed,1830.3202660800785,0.001691,True,ortools-gls,1176.841448,5.001282,True,653.478818,55.528195
n200_m5_r01.txt,data\mtsp\generated\n200_m5_r01.txt,200,5,grasp,1411.3534904270518,3.437796,True,ortools-gls,1176.841448,5.001282,True,234.512042,19.927242
n200_m5_r01.txt,data\mtsp\generated\n200_m5_r01.txt,200,5,lkh-wrapper,1481.4655504147115,0.207588,True,ortools-gls,1176.841448,5.001282,True,304.624102,25.884889
n200_m5_r02.txt,data\mtsp\generated\n200_m5_r02.txt,200,5,rand+nn,3229.7863163740444,0.001218,True,ortools-gls,1158.997195,5.000397,True,2070.789121,178.670762
n200_m5_r02.txt,data\mtsp\generated\n200_m5_r02.txt,200,5,2opt+greed,1837.5669951294917,0.001555,True,ortools-gls,1158.997195,5.000397,True,678.5698,58.548011
n200_m5_r02.txt,data\mtsp\generated\n200_m5_r02.txt,200,5,grasp,1391.7102037892794,5.047427,True,ortools-gls,1158.997195,5.000397,True,232.713009,20.078824
n200_m5_r02.txt,data\mtsp\generated\n200_m5_r02.txt,200,5,lkh-wrapper,1528.7671271142472,0.088925,True,ortools-gls,1158.997195,5.000397,True,369.769932,31.904299
n200_m5_r03.txt,data\mtsp\generated\n200_m5_r03.txt,200,5,rand+nn,3029.6632209523864,0.00101,True,ortools-gls,1162.933523,5.00079,True,1866.729698,160.519038
n200_m5_r03.txt,data\mtsp\generated\n200_m5_r03.txt,200,5,2opt+greed,1736.6472421095043,0.001445,True,ortools-gls,1162.933523,5.00079,True,573.713719,49.33332
n200_m5_r03.txt,data\mtsp\generated\n200_m5_r03.txt,200,5,grasp,1408.4500323230461,6.031381,True,ortools-gls,1162.933523,5.00079,True,245.516509,21.111827
n200_m5_r03.txt,data\mtsp\generated\n200_m5_r03.txt,200,5,lkh-wrapper,1500.8788452849878,0.088332,True,ortools-gls,1162.933523,5.00079,True,337.945322,29.059728
n200_m5_r04.txt,data\mtsp\generated\n200_m5_r04.txt,200,5,rand+nn,3111.802887769913,0.001376,True,ortools-gls,1124.680357,5.00182,True,1987.122531,176.683314
n200_m5_r04.txt,data\mtsp\generated\n200_m5_r04.txt,200,5,2opt+greed,1696.1005231067488,0.001267,True,ortools-gls,1124.680357,5.00182,True,571.420166,50.807339
n200_m5_r04.txt,data\mtsp\generated\n200_m5_r04.txt,200,5,grasp,1445.9487505701914,6.275831,True,ortools-gls,1124.680357,5.00182,True,321.268394,28.565307
n200_m5_r04.txt,data\mtsp\generated\n200_m5_r04.txt,200,5,lkh-wrapper,1440.7732616504227,0.154004,True,ortools-gls,1124.680357,5.00182,True,316.092905,28.105133
n200_m5_r05.txt,data\mtsp\generated\n200_m5_r05.txt,200,5,rand+nn,3204.293222229746,0.000921,True,ortools-gls,1129.378684,5.001238,True,2074.914538,183.721773
n200_m5_r05.txt,data\mtsp\generated\n200_m5_r05.txt,200,5,2opt+greed,1931.1209509104742,0.001215,True,ortools-gls,1129.378684,5.001238,True,801.742267,70.989676
n200_m5_r05.txt,data\mtsp\generated\n200_m5_r05.txt,200,5,grasp,1391.8866048688412,5.77155,True,ortools-gls,1129.378684,5.001238,True,262.507921,23.24357
n200_m5_r05.txt,data\mtsp\generated\n200_m5_r05.txt,200,5,lkh-wrapper,1730.8427992469415,0.136434,True,ortools-gls,1129.378684,5.001238,True,601.464115,53.256195
n200_m5_r06.txt,data\mtsp\generated\n200_m5_r06.txt,200,5,rand+nn,3099.304190311799,0.0014,True,ortools-gls,1174.350183,5.000123,True,1924.954007,163.916525
n200_m5_r06.txt,data\mtsp\generated\n200_m5_r06.txt,200,5,2opt+greed,1787.8359381682194,0.005891,True,ortools-gls,1174.350183,5.000123,True,613.485755,52.240444
n200_m5_r06.txt,data\mtsp\generated\n200_m5_r06.txt,200,5,grasp,1431.789749248133,4.889267,True,ortools-gls,1174.350183,5.000123,True,257.439566,21.921874
n200_m5_r06.txt,data\mtsp\generated\n200_m5_r06.txt,200,5,lkh-wrapper,1564.6059230392118,0.189729,True,ortools-gls,1174.350183,5.000123,True,390.25574,33.231633
n200_m5_r07.txt,data\mtsp\generated\n200_m5_r07.txt,200,5,rand+nn,3064.050235540394,0.001126,True,ortools-gls,1185.824322,5.000474,True,1878.225914,158.389896
n200_m5_r07.txt,data\mtsp\generated\n200_m5_r07.txt,200,5,2opt+greed,1860.8141302499757,0.001284,True,ortools-gls,1185.824322,5.000474,True,674.989808,56.921569
n200_m5_r07.txt,data\mtsp\generated\n200_m5_r07.txt,200,5,grasp,1401.4248513845973,5.603605,True,ortools-gls,1185.824322,5.000474,True,215.600529,18.18149
n200_m5_r07.txt,data\mtsp\generated\n200_m5_r07.txt,200,5,lkh-wrapper,1700.917151259677,0.093128,True,ortools-gls,1185.824322,5.000474,True,515.092829,43.437533
n200_m5_r08.txt,data\mtsp\generated\n200_m5_r08.txt,200,5,rand+nn,3045.230512114441,0.001697,True,ortools-gls,1149.562699,5.001651,True,1895.667813,164.903386
n200_m5_r08.txt,data\mtsp\generated\n200_m5_r08.txt,200,5,2opt+greed,1844.3295618312427,0.001463,True,ortools-gls,1149.562699,5.001651,True,694.766863,60.437492
n200_m5_r08.txt,data\mtsp\generated\n200_m5_r08.txt,200,5,grasp,1394.4854796678767,6.783923,True,ortools-gls,1149.562699,5.001651,True,244.922781,21.305735
n200_m5_r08.txt,data\mtsp\generated\n200_m5_r08.txt,200,5,lkh-wrapper,1607.0286371300624,0.108697,True,ortools-gls,1149.562699,5.001651,True,457.465938,39.794779
n200_m5_r09.txt,data\mtsp\generated\n200_m5_r09.txt,200,5,rand+nn,3183.4923797250135,0.001168,True,ortools-gls,1139.130998,5.000553,True,2044.361382,179.46675
n200_m5_r09.txt,data\mtsp\generated\n200_m5_r09.txt,200,5,2opt+greed,1661.2150009118207,0.001448,True,ortools-gls,1139.130998,5.000553,True,522.084003,45.831779
n200_m5_r09.txt,data\mtsp\generated\n200_m5_r09.txt,200,5,grasp,1388.8936946598162,6.908944,True,ortools-gls,1139.130998,5.000553,True,249.762697,21.925722
n200_m5_r09.txt,data\mtsp\generated\n200_m5_r09.txt,200,5,lkh-wrapper,1420.0283855661617,0.123116,True,ortools-gls,1139.130998,5.000553,True,280.897388,24.658919
n200_m5_r10.txt,data\mtsp\generated\n200_m5_r10.txt,200,5,rand+nn,3066.4026469807372,0.000913,True,ortools-gls,1130.652206,5.000694,True,1935.750441,171.206533
n200_m5_r10.txt,data\mtsp\generated\n200_m5_r10.txt,200,5,2opt+greed,1728.9603438705253,0.001221,True,ortools-gls,1130.652206,5.000694,True,598.308138,52.91708
n200_m5_r10.txt,data\mtsp\generated\n200_m5_r10.txt,200,5,grasp,1493.206939255969,6.59149,True,ortools-gls,1130.652206,5.000694,True,362.554733,32.065982
n200_m5_r10.txt,data\mtsp\generated\n200_m5_r10.txt,200,5,lkh-wrapper,1465.5196884929553,0.108538,True,ortools-gls,1130.652206,5.000694,True,334.867482,29.617196
n20_m2_r01.txt,data\mtsp\generated\n20_m2_r01.txt,20,2,rand+nn,604.4308205447845,0.0002,True,ortools-gls,354.594397,5.000864,True,249.836424,70.456958
n20_m2_r01.txt,data\mtsp\generated\n20_m2_r01.txt,20,2,2opt+greed,429.9867136968615,0.000188,True,ortools-gls,354.594397,5.000864,True,75.392317,21.261565
n20_m2_r01.txt,data\mtsp\generated\n20_m2_r01.txt,20,2,grasp,397.1846638261819,0.003222,True,ortools-gls,354.594397,5.000864,True,42.590267,12.010981
n20_m2_r01.txt,data\mtsp\generated\n20_m2_r01.txt,20,2,lkh-wrapper,398.4850112114399,0.000475,True,ortools-gls,354.594397,5.000864,True,43.890614,12.377695
n20_m2_r02.txt,data\mtsp\generated\n20_m2_r02.txt,20,2,rand+nn,633.5390091831905,0.00022,True,ortools-gls,349.053073,4.999789,True,284.485936,81.502201
n20_m2_r02.txt,data\mtsp\generated\n20_m2_r02.txt,20,2,2opt+greed,448.01536772677,0.000212,True,ortools-gls,349.053073,4.999789,True,98.962295,28.351647
n20_m2_r02.txt,data\mtsp\generated\n20_m2_r02.txt,20,2,grasp,379.0200114606846,0.003706,True,ortools-gls,349.053073,4.999789,True,29.966938,8.58521
n20_m2_r02.txt,data\mtsp\generated\n20_m2_r02.txt,20,2,lkh-wrapper,446.2655727122491,0.000359,True,ortools-gls,349.053073,4.999789,True,97.2125,27.850349
n20_m2_r03.txt,data\mtsp\generated\n20_m2_r03.txt,20,2,rand+nn,667.7688036545816,0.000233,True,ortools-gls,408.533625,5.000972,True,259.235179,63.455041
n20_m2_r03.txt,data\mtsp\generated\n20_m2_r03.txt,20,2,2opt+greed,561.7268215489224,0.00026,True,ortools-gls,408.533625,5.000972,True,153.193197,37.498308
n20_m2_r03.txt,data\mtsp\generated\n20_m2_r03.txt,20,2,grasp,440.2682260656136,0.003628,True,ortools-gls,408.533625,5.000972,True,31.734601,7.767929
n20_m2_r03.txt,data\mtsp\generated\n20_m2_r03.txt,20,2,lkh-wrapper,448.5884488501503,0.000833,True,ortools-gls,408.533625,5.000972,True,40.054824,9.804535
n20_m2_r04.txt,data\mtsp\generated\n20_m2_r04.txt,20,2,rand+nn,543.6401358507892,0.000242,True,ortools-gls,351.088278,5.000236,True,192.551858,54.844286
n20_m2_r04.txt,data\mtsp\generated\n20_m2_r04.txt,20,2,2opt+greed,554.1515184604749,0.000201,True,ortools-gls,351.088278,5.000236,True,203.06324,57.838228
n20_m2_r04.txt,data\mtsp\generated\n20_m2_r04.txt,20,2,grasp,396.2498103304347,0.003114,True,ortools-gls,351.088278,5.000236,True,45.161532,12.863298
n20_m2_r04.txt,data\mtsp\generated\n20_m2_r04.txt,20,2,lkh-wrapper,499.706851865063,0.000661,True,ortools-gls,351.088278,5.000236,True,148.618574,42.330828
n20_m2_r05.txt,data\mtsp\generated\n20_m2_r05.txt,20,2,rand+nn,505.73128290498744,0.00023,True,ortools-gls,304.991598,4.999976,True,200.739685,65.818103
n20_m2_r05.txt,data\mtsp\generated\n20_m2_r05.txt,20,2,2opt+greed,396.9155674023385,0.000244,True,ortools-gls,304.991598,4.999976,True,91.923969,30.139837
n20_m2_r05.txt,data\mtsp\generated\n20_m2_r05.txt,20,2,grasp,351.72763238314235,0.003821,True,ortools-gls,304.991598,4.999976,True,46.736034,15.323712
n20_m2_r05.txt,data\mtsp\generated\n20_m2_r05.txt,20,2,lkh-wrapper,396.9155674023385,0.000483,True,ortools-gls,304.991598,4.999976,True,91.923969,30.139837
n20_m2_r06.txt,data\mtsp\generated\n20_m2_r06.txt,20,2,rand+nn,659.0184907895145,0.000398,True,ortools-gls,364.907784,4.999756,True,294.110707,80.598639
n20_m2_r06.txt,data\mtsp\generated\n20_m2_r06.txt,20,2,2opt+greed,546.610298145793,0.000727,True,ortools-gls,364.907784,4.999756,True,181.702514,49.794091
n20_m2_r06.txt,data\mtsp\generated\n20_m2_r06.txt,20,2,grasp,418.2421036740109,0.003307,True,ortools-gls,364.907784,4.999756,True,53.33432,14.615835
n20_m2_r06.txt,data\mtsp\generated\n20_m2_r06.txt,20,2,lkh-wrapper,442.6646680237497,0.000665,True,ortools-gls,364.907784,4.999756,True,77.756884,21.308639
n20_m2_r07.txt,data\mtsp\generated\n20_m2_r07.txt,20,2,rand+nn,676.4811187589503,0.000204,True,ortools-gls,408.766397,5.000085,True,267.714722,65.493329
n20_m2_r07.txt,data\mtsp\generated\n20_m2_r07.txt,20,2,2opt+greed,532.8753177344294,0.000193,True,ortools-gls,408.766397,5.000085,True,124.108921,30.361821
n20_m2_r07.txt,data\mtsp\generated\n20_m2_r07.txt,20,2,grasp,456.1380955123225,0.003508,True,ortools-gls,408.766397,5.000085,True,47.371699,11.588942
n20_m2_r07.txt,data\mtsp\generated\n20_m2_r07.txt,20,2,lkh-wrapper,490.14558584747294,0.000472,True,ortools-gls,408.766397,5.000085,True,81.379189,19.908483
n20_m2_r08.txt,data\mtsp\generated\n20_m2_r08.txt,20,2,rand+nn,548.2959301338731,0.000304,True,ortools-gls,328.817236,5.00058,True,219.478694,66.747929
n20_m2_r08.txt,data\mtsp\generated\n20_m2_r08.txt,20,2,2opt+greed,397.37066195790703,0.000374,True,ortools-gls,328.817236,5.00058,True,68.553426,20.848489
n20_m2_r08.txt,data\mtsp\generated\n20_m2_r08.txt,20,2,grasp,367.38938035237874,0.004023,True,ortools-gls,328.817236,5.00058,True,38.572144,11.730572
n20_m2_r08.txt,data\mtsp\generated\n20_m2_r08.txt,20,2,lkh-wrapper,397.37066195790703,0.00034,True,ortools-gls,328.817236,5.00058,True,68.553426,20.848489
n20_m2_r09.txt,data\mtsp\generated\n20_m2_r09.txt,20,2,rand+nn,710.6078817201342,0.00023,True,ortools-gls,414.320125,5.000071,True,296.287757,71.511795
n20_m2_r09.txt,data\mtsp\generated\n20_m2_r09.txt,20,2,2opt+greed,545.821646001347,0.000235,True,ortools-gls,414.320125,5.000071,True,131.501521,31.73911
n20_m2_r09.txt,data\mtsp\generated\n20_m2_r09.txt,20,2,grasp,461.3646453550883,0.003825,True,ortools-gls,414.320125,5.000071,True,47.04452,11.354631
n20_m2_r09.txt,data\mtsp\generated\n20_m2_r09.txt,20,2,lkh-wrapper,536.1769814061878,0.000451,True,ortools-gls,414.320125,5.000071,True,121.856856,29.411281
n20_m2_r10.txt,data\mtsp\generated\n20_m2_r10.txt,20,2,rand+nn,619.6879119441749,0.000239,True,ortools-gls,372.109498,5.00291,True,247.578414,66.533753
n20_m2_r10.txt,data\mtsp\generated\n20_m2_r10.txt,20,2,2opt+greed,436.1054814366811,0.000235,True,ortools-gls,372.109498,5.00291,True,63.995983,17.198159
n20_m2_r10.txt,data\mtsp\generated\n20_m2_r10.txt,20,2,grasp,388.3303989742845,0.003539,True,ortools-gls,372.109498,5.00291,True,16.220901,4.359174
n20_m2_r10.txt,data\mtsp\generated\n20_m2_r10.txt,20,2,lkh-wrapper,434.7720192385017,0.000301,True,ortools-gls,372.109498,5.00291,True,62.662521,16.839807
n20_m3_r01.txt,data\mtsp\generated\n20_m3_r01.txt,20,3,rand+nn,744.4377178818422,0.000212,True,ortools-gls,355.434532,5.001142,True,389.003186,109.444399
n20_m3_r01.txt,data\mtsp\generated\n20_m3_r01.txt,20,3,2opt+greed,625.5806788032168,0.000225,True,ortools-gls,355.434532,5.001142,True,270.146147,76.004474
n20_m3_r01.txt,data\mtsp\generated\n20_m3_r01.txt,20,3,grasp,492.401586237592,0.004382,True,ortools-gls,355.434532,5.001142,True,136.967054,38.5351
n20_m3_r01.txt,data\mtsp\generated\n20_m3_r01.txt,20,3,lkh-wrapper,517.1513550647855,0.000415,True,ortools-gls,355.434532,5.001142,True,161.716823,45.498343
n20_m3_r02.txt,data\mtsp\generated\n20_m3_r02.txt,20,3,rand+nn,754.1671165434127,0.000242,True,ortools-gls,397.837332,5.000301,True,356.329785,89.566704
n20_m3_r02.txt,data\mtsp\generated\n20_m3_r02.txt,20,3,2opt+greed,533.7648181095058,0.000239,True,ortools-gls,397.837332,5.000301,True,135.927486,34.166599
n20_m3_r02.txt,data\mtsp\generated\n20_m3_r02.txt,20,3,grasp,494.82659324611313,0.004688,True,ortools-gls,397.837332,5.000301,True,96.989261,24.379125
n20_m3_r02.txt,data\mtsp\generated\n20_m3_r02.txt,20,3,lkh-wrapper,494.928518996491,0.00034,True,ortools-gls,397.837332,5.000301,True,97.091187,24.404745
n20_m3_r03.txt,data\mtsp\generated\n20_m3_r03.txt,20,3,rand+nn,744.5207027244986,0.000452,True,ortools-gls,390.972932,5.000413,True,353.547771,90.427685
n20_m3_r03.txt,data\mtsp\generated\n20_m3_r03.txt,20,3,2opt+greed,595.1354928556684,0.000273,True,ortools-gls,390.972932,5.000413,True,204.162561,52.219104
n20_m3_r03.txt,data\mtsp\generated\n20_m3_r03.txt,20,3,grasp,501.7142808449695,0.004344,True,ortools-gls,390.972932,5.000413,True,110.741349,28.324556
n20_m3_r03.txt,data\mtsp\generated\n20_m3_r03.txt,20,3,lkh-wrapper,582.8105421798853,0.000357,True,ortools-gls,390.972932,5.000413,True,191.83761,49.066724
n20_m3_r04.txt,data\mtsp\generated\n20_m3_r04.txt,20,3,rand+nn,820.1176000784869,0.000254,True,ortools-gls,432.82622,5.00153,True,387.29138,89.479648
n20_m3_r04.txt,data\mtsp\generated\n20_m3_r04.txt,20,3,2opt+greed,639.6262789658556,0.0002,True,ortools-gls,432.82622,5.00153,True,206.800059,47.779004
n20_m3_r04.txt,data\mtsp\generated\n20_m3_r04.txt,20,3,grasp,508.59224525813204,0.004969,True,ortools-gls,432.82622,5.00153,True,75.766025,17.504953
n20_m3_r04.txt,data\mtsp\generated\n20_m3_r04.txt,20,3,lkh-wrapper,550.6564215633445,0.000355,True,ortools-gls,432.82622,5.00153,True,117.830202,27.223444
n20_m3_r05.txt,data\mtsp\generated\n20_m3_r05.txt,20,3,rand+nn,736.5043469642642,0.000237,True,ortools-gls,321.057713,5.004896,True,415.446634,129.399363
n20_m3_r05.txt,data\mtsp\generated\n20_m3_r05.txt,20,3,2opt+greed,539.1484309557752,0.000243,True,ortools-gls,321.057713,5.004896,True,218.090718,67.928821
n20_m3_r05.txt,data\mtsp\generated\n20_m3_r05.txt,20,3,grasp,393.29597134458953,0.004271,True,ortools-gls,321.057713,5.004896,True,72.238258,22.500085
n20_m3_r05.txt,data\mtsp\generated\n20_m3_r05.txt,20,3,lkh-wrapper,429.0293458049119,0.000461,True,ortools-gls,321.057713,5.004896,True,107.971633,33.629976
n20_m3_r06.txt,data\mtsp\generated\n20_m3_r06.txt,20,3,rand+nn,811.8589237640756,0.000218,True,ortools-gls,398.57465,5.000273,True,413.284274,103.690557
n20_m3_r06.txt,data\mtsp\generated\n20_m3_r06.txt,20,3,2opt+greed,588.547971606415,0.00024,True,ortools-gls,398.57465,5.000273,True,189.973322,47.663172
n20_m3_r06.txt,data\mtsp\generated\n20_m3_r06.txt,20,3,grasp,526.0331609528071,0.005568,True,ortools-gls,398.57465,5.000273,True,127.458511,31.978579
n20_m3_r06.txt,data\mtsp\generated\n20_m3_r06.txt,20,3,lkh-wrapper,537.4954166526918,0.000255,True,ortools-gls,398.57465,5.000273,True,138.920767,34.854391
n20_m3_r07.txt,data\mtsp\generated\n20_m3_r07.txt,20,3,rand+nn,611.390093569952,0.000409,True,ortools-gls,325.231712,5.000207,True,286.158382,87.986002
n20_m3_r07.txt,data\mtsp\generated\n20_m3_r07.txt,20,3,2opt+greed,459.0570500750347,0.000276,True,ortools-gls,325.231712,5.000207,True,133.825338,41.14769
n20_m3_r07.txt,data\mtsp\generated\n20_m3_r07.txt,20,3,grasp,408.88206599132684,0.004067,True,ortools-gls,325.231712,5.000207,True,83.650354,25.720233
n20_m3_r07.txt,data\mtsp\generated\n20_m3_r07.txt,20,3,lkh-wrapper,422.5293743059011,0.000287,True,ortools-gls,325.231712,5.000207,True,97.297662,29.916413
